StateName,StateAbbrev,DataLevel,Charter,SchoolName,SchoolType,NCESSchoolID,StateAssignedSchoolID,DistrictName,DistrictType,NCESDistrictID,StateAssignedDistrictID,TimePeriodInterval,TimePeriodStart,TimePeriodEnd,EnrollmentTotal,LearningModel,LearningModelGrK5,LearningModelGr68,LearningModelGr912,LearningModelStateCat,LearningModelStateCatGrK5,LearningModelStateCatGr68,LearningModelStateCatGr912,EnrollmentInPerson,EnrollmentHybrid,EnrollmentVirtual,StaffCount,StaffCountInPerson
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,8/30/20,9/5/20,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,9/6/20,9/12/20,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,9/13/20,9/19/20,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,9/20/20,9/26/20,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,9/27/20,10/3/20,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,10/4/20,10/10/20,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,10/11/20,10/17/20,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,10/18/20,10/24/20,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,10/25/20,10/31/20,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,11/1/20,11/7/20,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,11/8/20,11/14/20,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,11/15/20,11/21/20,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,11/22/20,11/28/20,167,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,11/29/20,12/5/20,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,12/6/20,12/12/20,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,12/13/20,12/19/20,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,12/20/20,12/26/20,167,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,12/27/20,1/2/21,167,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,1/3/21,1/9/21,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,1/10/21,1/16/21,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,1/17/21,1/23/21,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,1/24/21,1/30/21,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,1/31/21,2/6/21,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,2/7/21,2/13/21,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,2/14/21,2/20/21,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,2/21/21,2/27/21,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,2/28/21,3/6/21,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,3/7/21,3/13/21,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,3/14/21,3/20/21,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,3/21/21,3/27/21,167,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,3/28/21,4/3/21,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,4/4/21,4/10/21,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,4/11/21,4/17/21,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,4/18/21,4/24/21,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,4/25/21,5/1/21,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,5/2/21,5/8/21,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,5/9/21,5/15/21,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,5/16/21,5/22/21,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,5/23/21,5/29/21,167,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,5/30/21,6/5/21,167,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,6/6/21,6/12/21,167,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Academy Inc.,Charter agency,1600159,479,Weekly,6/13/21,6/19/21,167,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,8/9/20,8/15/20,494,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,8/16/20,8/22/20,494,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,8/23/20,8/29/20,494,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,8/30/20,9/5/20,494,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,9/6/20,9/12/20,494,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,9/13/20,9/19/20,494,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,9/20/20,9/26/20,494,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,9/27/20,10/3/20,494,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,10/4/20,10/10/20,494,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,10/11/20,10/17/20,494,Virtual,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,10/18/20,10/24/20,494,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,10/25/20,10/31/20,494,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,11/1/20,11/7/20,494,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,11/8/20,11/14/20,494,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,11/15/20,11/21/20,494,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,11/22/20,11/28/20,494,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,11/29/20,12/5/20,494,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,12/6/20,12/12/20,494,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,12/13/20,12/19/20,494,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,12/20/20,12/26/20,494,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,12/27/20,1/2/21,494,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,1/3/21,1/9/21,494,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,1/10/21,1/16/21,494,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,1/17/21,1/23/21,494,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,1/24/21,1/30/21,494,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,1/31/21,2/6/21,494,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,2/7/21,2/13/21,494,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,2/14/21,2/20/21,494,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,2/21/21,2/27/21,494,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,2/28/21,3/6/21,494,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,3/7/21,3/13/21,494,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,3/14/21,3/20/21,494,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,3/21/21,3/27/21,494,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,3/28/21,4/3/21,494,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,4/4/21,4/10/21,494,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,4/11/21,4/17/21,494,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,4/18/21,4/24/21,494,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,4/25/21,5/1/21,494,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,5/2/21,5/8/21,494,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,5/9/21,5/15/21,494,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,5/16/21,5/22/21,494,In-person,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,5/23/21,5/29/21,494,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,5/30/21,6/5/21,494,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,6/6/21,6/12/21,494,Closed,,,,,,,,,,,,
Idaho,ID,District,Yes,,,,,Heritage Community Charter School Inc.,Charter agency,1600161,481,Weekly,6/13/21,6/19/21,494,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,8/9/20,8/15/20,160,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,8/16/20,8/22/20,160,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,8/23/20,8/29/20,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,8/30/20,9/5/20,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,9/6/20,9/12/20,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,9/13/20,9/19/20,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,9/20/20,9/26/20,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,9/27/20,10/3/20,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,10/4/20,10/10/20,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,10/11/20,10/17/20,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,10/18/20,10/24/20,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,10/25/20,10/31/20,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,11/1/20,11/7/20,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,11/8/20,11/14/20,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,11/15/20,11/21/20,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,11/22/20,11/28/20,160,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,11/29/20,12/5/20,160,Hybrid,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,12/6/20,12/12/20,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,12/13/20,12/19/20,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,12/20/20,12/26/20,160,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,12/27/20,1/2/21,160,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,1/3/21,1/9/21,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,1/10/21,1/16/21,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,1/17/21,1/23/21,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,1/24/21,1/30/21,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,1/31/21,2/6/21,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,2/7/21,2/13/21,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,2/14/21,2/20/21,160,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,2/21/21,2/27/21,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,2/28/21,3/6/21,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,3/7/21,3/13/21,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,3/14/21,3/20/21,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,3/21/21,3/27/21,160,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,3/28/21,4/3/21,160,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,4/4/21,4/10/21,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,4/11/21,4/17/21,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,4/18/21,4/24/21,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,4/25/21,5/1/21,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,5/2/21,5/8/21,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,5/9/21,5/15/21,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,5/16/21,5/22/21,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,5/23/21,5/29/21,160,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,5/30/21,6/5/21,160,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,6/6/21,6/12/21,160,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Highland Joint District,Regular local school district,1601440,305,Weekly,6/13/21,6/19/21,160,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Homedale Joint District,Regular local school district,1601470,370,Weekly,8/9/20,8/15/20,1223,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Homedale Joint District,Regular local school district,1601470,370,Weekly,8/16/20,8/22/20,1223,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Homedale Joint District,Regular local school district,1601470,370,Weekly,8/23/20,8/29/20,1223,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Homedale Joint District,Regular local school district,1601470,370,Weekly,8/30/20,9/5/20,1223,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Homedale Joint District,Regular local school district,1601470,370,Weekly,9/6/20,9/12/20,1223,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Homedale Joint District,Regular local school district,1601470,370,Weekly,9/13/20,9/19/20,1223,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Homedale Joint District,Regular local school district,1601470,370,Weekly,9/20/20,9/26/20,1223,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Homedale Joint District,Regular local school district,1601470,370,Weekly,9/27/20,10/3/20,1223,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Homedale Joint District,Regular local school district,1601470,370,Weekly,10/4/20,10/10/20,1223,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Homedale Joint District,Regular local school district,1601470,370,Weekly,10/11/20,10/17/20,1223,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Homedale Joint District,Regular local school district,1601470,370,Weekly,10/18/20,10/24/20,1223,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Homedale Joint District,Regular local school district,1601470,370,Weekly,10/25/20,10/31/20,1223,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Homedale Joint District,Regular local school district,1601470,370,Weekly,11/1/20,11/7/20,1223,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Homedale Joint District,Regular local school district,1601470,370,Weekly,11/8/20,11/14/20,1223,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Homedale Joint District,Regular local school district,1601470,370,Weekly,11/15/20,11/21/20,1223,In-person,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Homedale Joint District,Regular local school district,1601470,370,Weekly,11/22/20,11/28/20,1223,Closed,,,,,,,,,,,,
Idaho,ID,District,No,,,,,Homedale Joint District,Regular local school district,1601470,370,Weekly,11/29/20,12/5/20,1223,In-person,,,,,,,,,,,,
